parameter_set_id,name,module,country_id,scenario_id,policy_id,regime_code,value_type,unit,baseline_value,low_value,high_value,support_type,source_id,formula_id,distribution,truncation_rule,primary_spec_flag,robustness_flag,stress_flag,double_counting_risk,double_counting_note,audit_status,notes,is_lac_fallback,assumption_id,dataset_version,build_id,created_at,created_by_script,author_approval_date,author_approval_note
robustness-gmimicro-chl-v1,tau_K_disp,fiscal_channels,MEX,,,,calibrated_parameter,effective_tax_rate,0.0585849305740002,0.0585849305740002,0.0585849305740002,official_4c_country_specific,OECD_REVSTAT_LAC;PWT_10_01,Disposable capital rate frozen at r0 observed effective capital rate.,fixed,0_to_1,True,False,False,none,none,registered,Disposable capital rate frozen at r0 observed effective capital rate.,False,OFFICIAL_V2_tau_K_disp_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,tau_C_disp,fiscal_channels,MEX,,,,calibrated_parameter,effective_tax_rate,0.05044454280782222,0.05044454280782222,0.05044454280782222,official_4c_country_specific,OECD_REVSTAT_LAC;WDI,"Observed consumption effective tax rate; MFC uses regime-indexed rate, disposable chain freezes r0.",fixed,0_to_1,True,False,False,none,none,registered,"Observed consumption effective tax rate; MFC uses regime-indexed rate, disposable chain freezes r0.",False,OFFICIAL_V2_tau_C_disp_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,mpc_W,fiscal_channels,MEX,,,,calibrated_parameter,share,0.823012138536076,0.673012138536076,0.923012138536076,official_4c_country_specific,WDI;PAPER_APP_FISCAL_CONVERSION,Final-consumption/GDP share as transparent proxy for labor-income MPC.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Final-consumption/GDP share as transparent proxy for labor-income MPC.,False,OFFICIAL_V2_mpc_W_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,mpc_Pi,fiscal_channels,MEX,,,,calibrated_parameter,share,0.411506069268038,0.261506069268038,0.561506069268038,official_4c_country_specific,WDI;PAPER_APP_FISCAL_CONVERSION,Profit-income MPC proxy set below labor-income proxy.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Profit-income MPC proxy set below labor-income proxy.,False,OFFICIAL_V2_mpc_Pi_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,mpc_R,fiscal_channels,MEX,,,,calibrated_parameter,share,0.617259103902057,0.46725910390205694,0.767259103902057,official_4c_country_specific,WDI;PAPER_APP_FISCAL_CONVERSION,Residual-income MPC proxy between labor and profit proxies.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Residual-income MPC proxy between labor and profit proxies.,False,OFFICIAL_V2_mpc_R_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,sPB_plus_gdp_ratio,fiscal_channels,MEX,,,,calibrated_parameter,share_of_GDP,0.03275283466024046,0.03275283466024046,0.03275283466024046,official_4c_country_specific,IMF_WEO_GFS;PLAN_02_SEC_7_7,"max(0,-pb_gap_gdp_pp)/100 because anchor stores IMF percent-of-GDP values in percentage points.",fixed,declared,True,False,False,none,none,registered,"max(0,-pb_gap_gdp_pp)/100 because anchor stores IMF percent-of-GDP values in percentage points.",False,OFFICIAL_V2_sPB_plus_gdp_ratio_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,beta_translation,adoption_translation,MEX,,,,calibrated_parameter,elasticity,1.0,0.5,2.0,official_4c_country_specific,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",bounded_PERT,declared,True,False,False,none,none,registered,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",False,OFFICIAL_V2_beta_translation_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,gamma_translation,adoption_translation,MEX,,,,calibrated_parameter,elasticity,1.0,0.5,2.0,official_4c_country_specific,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",bounded_PERT,declared,True,False,False,none,none,registered,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",False,OFFICIAL_V2_gamma_translation_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon,adoption_translation,MEX,,,,calibrated_parameter,numerical_floor,1e-09,1e-09,1e-09,official_4c_country_specific,PLAN_02_SEC_7_7,Frozen numerical floor for support checks and de-flooring.,fixed,declared,True,False,False,none,none,registered,Frozen numerical floor for support checks and de-flooring.,False,OFFICIAL_V2_epsilon_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,epsilon_mu,adoption_translation,MEX,,,,calibrated_parameter,numerical_floor,1e-06,1e-06,1e-06,official_4c_country_specific,PLAN_02_SEC_7_3,Frozen logit inversion floor; q_use_target_adj is projected to interior support.,fixed,declared,True,False,False,none,none,registered,Frozen logit inversion floor; q_use_target_adj is projected to interior support.,False,OFFICIAL_V2_epsilon_mu_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_q_baseline_mid,adoption_translation,MEX,,,,calibrated_parameter,diffusion_rate,0.3,0.15,0.5,official_4c_country_specific,PLAN_02_SEC_7_3,"Baseline diffusion-speed grid {0.15,0.30,0.50}; frozen baseline keeps q_prod at anchor.",bounded_PERT,declared,True,False,False,none,none,registered,"Baseline diffusion-speed grid {0.15,0.30,0.50}; frozen baseline keeps q_prod at anchor.",False,OFFICIAL_V2_lambda_q_baseline_mid_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_q_stress_instant,adoption_translation,MEX,,,,calibrated_parameter,diffusion_rate,1.0,1.0,1.0,official_4c_country_specific,PLAN_02_SEC_7_3,"Instant-adoption stress only, not baseline primary.",fixed,declared,True,False,False,none,none,registered,"Instant-adoption stress only, not baseline primary.",False,OFFICIAL_V2_lambda_q_stress_instant_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,nu_A,adoption_translation,MEX,,,,calibrated_parameter,coefficient,1.0,0.25,2.0,official_4c_country_specific,PLAN_02_SEC_7_3,Preparedness coefficient; inert in frozen baseline because mu is inverted to target.,bounded_PERT,declared,True,False,False,none,none,author_approved,Preparedness coefficient; inert in frozen baseline because mu is inverted to target.,False,OFFICIAL_V2_nu_A_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,nu_I,adoption_translation,MEX,,,,calibrated_parameter,coefficient,0.5,0.0,1.0,official_4c_country_specific,PLAN_02_SEC_7_3,Informality coefficient; inert in frozen baseline because mu is inverted to target.,bounded_PERT,declared,True,False,False,none,none,author_approved,Informality coefficient; inert in frozen baseline because mu is inverted to target.,False,OFFICIAL_V2_nu_I_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,nu_G,adoption_translation,MEX,,,,calibrated_parameter,coefficient,0.5,0.0,1.0,official_4c_country_specific,PLAN_02_SEC_7_3,Gap coefficient; inert in frozen baseline because mu is inverted to target.,bounded_PERT,declared,True,False,False,none,none,author_approved,Gap coefficient; inert in frozen baseline because mu is inverted to target.,False,OFFICIAL_V2_nu_G_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,omega_I,adoption_translation,MEX,,,,calibrated_parameter,coefficient,0.5,0.25,0.75,official_4c_country_specific,PLAN_02_SEC_7_3,Informality ceiling penalty; omega_I<1 is the paper economic restriction.,bounded_PERT,declared,True,False,False,none,none,author_approved,Informality ceiling penalty; omega_I<1 is the paper economic restriction.,False,OFFICIAL_V2_omega_I_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,omega_G,adoption_translation,MEX,,,,calibrated_parameter,coefficient,0.5,0.25,0.75,official_4c_country_specific,PLAN_02_SEC_7_3,"Digital-gap ceiling penalty, now based on excluded coverage+speed Gap.",bounded_PERT,declared,True,False,False,none,none,author_approved,"Digital-gap ceiling penalty, now based on excluded coverage+speed Gap.",False,OFFICIAL_V2_omega_G_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,delta_s,fiscal_channels,MEX,,,,calibrated_parameter,unitless,0.5,0.25,1.0,official_4c_country_specific,PAPER_MASTER_CALIBRATION_MATRIX,"Automation pressure grid {0.25,0.50,1.00}.",bounded_PERT,declared,True,False,False,none,none,registered,"Automation pressure grid {0.25,0.50,1.00}.",False,OFFICIAL_V2_delta_s_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,psi_s,fiscal_channels,MEX,,,,calibrated_parameter,unitless,0.5,0.25,1.0,official_4c_country_specific,PAPER_MASTER_CALIBRATION_MATRIX,"Augmentation pressure grid {0.25,0.50,1.00}.",bounded_PERT,declared,True,False,False,none,none,registered,"Augmentation pressure grid {0.25,0.50,1.00}.",False,OFFICIAL_V2_psi_s_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,zeta_s,fiscal_channels,MEX,,,,calibrated_parameter,unitless,0.5,0.25,1.0,official_4c_country_specific,PAPER_MASTER_CALIBRATION_MATRIX,"Reskilling mitigation grid {0.25,0.50,1.00}; engine enforces zeta*RST through the weight formula.",bounded_PERT,declared,True,False,False,none,none,registered,"Reskilling mitigation grid {0.25,0.50,1.00}; engine enforces zeta*RST through the weight formula.",False,OFFICIAL_V2_zeta_s_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,lambda_LS,fiscal_channels,MEX,,,,calibrated_parameter,unitless,0.5,0.25,1.0,official_4c_country_specific,PAPER_MASTER_CALIBRATION_MATRIX,"Labor-share partial-adjustment grid {0.25,0.50,1.00}.",bounded_PERT,declared,True,False,False,none,none,registered,"Labor-share partial-adjustment grid {0.25,0.50,1.00}.",False,OFFICIAL_V2_lambda_LS_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,chi_Kbase,fiscal_channels,MEX,,,,calibrated_parameter,share,0.7,0.55,0.85,official_4c_country_specific,AUTHOR_REVIEW_PENDING_NATIONAL_ACCOUNTS;PLAN_02_SEC_7_4_1,Share of non-labor surplus that is corporate taxable base; 1.0 only favorable variant.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Share of non-labor surplus that is corporate taxable base; 1.0 only favorable variant.,False,OFFICIAL_V2_chi_Kbase_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,chi_dom,fiscal_channels,MEX,,,,calibrated_parameter,share,0.95,0.85,1.0,official_4c_country_specific,AUTHOR_REVIEW_PENDING_NATIONAL_ACCOUNTS;PLAN_02_SEC_7_4_1,Domestic share of incremental corporate base.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Domestic share of incremental corporate base.,False,OFFICIAL_V2_chi_dom_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,psi_shift,fiscal_channels,MEX,,,,calibrated_parameter,share,0.15,0.0,0.3,official_4c_country_specific,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_10_8,Ordinary shifting of incremental capital base; central conservative-moderate; zero only favorable labeled variant.,bounded_PERT,0_to_1,True,False,False,none,none,author_approved,Ordinary shifting of incremental capital base; central conservative-moderate; zero only favorable labeled variant.,False,OFFICIAL_V2_psi_shift_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,2026-07-08,ratificacion del autor registrada pre-resultados
robustness-gmimicro-chl-v1,tau_R_disp,fiscal_channels,MEX,,,,calibrated_parameter,effective_tax_rate,0.0,0.0,0.0,official_4c_country_specific,PAPER_APP_FISCAL_CONVERSION,Residual non-labor income is routed through consumption only in primary.,fixed,0_to_1,True,False,False,none,none,registered,Residual non-labor income is routed through consumption only in primary.,False,OFFICIAL_V2_tau_R_disp_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,exempt_C,fiscal_channels,MEX,,,,calibrated_parameter,share,0.0,0.0,0.0,official_4c_country_specific,PLAN_02_SEC_10_8,Observed tau_C_eff already embeds exemptions and informal untaxed consumption; base-side exempt_C is zero to avoid double count.,fixed,0_to_1,True,False,False,none,none,registered,Observed tau_C_eff already embeds exemptions and informal untaxed consumption; base-side exempt_C is zero to avoid double count.,False,OFFICIAL_V2_exempt_C_MEX___,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,kappa_LP_to_Y_high,ai_shock,MEX,high,,,calibrated_parameter,GDP_equivalent_per_raw_unit,0.3602636754512787,0.3602636754512787,0.3602636754512787,paper_bridge_convention_country_labor_share,PWT_10_01;PAPER_SEC_PARAMETERS,LP high scenario uses observed labor share as output bridge.,fixed,declared,True,False,False,none,none,registered,Country-specific LP to Y bridge for high scenario.,False,OFFICIAL_V2_kappa_LP_to_Y_high_MEX_high__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,phi_Y_nom_high,ai_shock,MEX,high,,,calibrated_parameter,nominal_GDP_equivalent_annual_rate,0.003062241241335917,0.0014410547018051112,0.004683427780866722,derived_from_registered_inputs,OECD2025G7;PWT_10_01;PAPER_SEC_10_4,phi_Y_nom=(1+kappa_LP_to_Y*phi_raw_high)*(1+pi_AI_Y)-1,derived_bounded_PERT,declared,True,False,False,none,none,registered,High-scenario nominal GDP-equivalent shock is country-specific because kappa_LP_to_Y equals labor share.,False,OFFICIAL_V2_phi_Y_nom_high_MEX_high__,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_PEN,policy_cost,PER,,PEN,,calibrated_parameter,share_of_GDP,0.004324768262351125,0.004324768262351125,0.004324768262351125,official_policy_cost_anchor,PER_PEN_2024_OFFICIAL,official country pension benefit and age rule,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_PEN_PER__PEN_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_GMI_ideal_aggregate,policy_cost,PER,,GMI,,calibrated_parameter,share_of_GDP,0.02787208206208022,0.02787208206208022,0.02787208206208022,official_policy_cost_anchor,PER_GMI_ideal_aggregate_2024,GMI_ideal_aggregate,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_PER__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,chi_gmi_GMI_ideal_aggregate,policy_cost,PER,,GMI,,calibrated_parameter,share,1.0,1.0,1.0,policy_design_parameter,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,fixed,0_to_1,True,False,False,none,none,registered,GMI aggregate gap-coverage parameter.,False,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_PER__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_GMI_loaded_aggregate,policy_cost,PER,,GMI,,calibrated_parameter,share_of_GDP,0.04180812309312033,0.04180812309312033,0.04180812309312033,official_policy_cost_anchor,PER_GMI_loaded_aggregate_2024,GMI_loaded_aggregate,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_PER__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,chi_gmi_GMI_loaded_aggregate,policy_cost,PER,,GMI,,calibrated_parameter,share,1.0,1.0,1.0,policy_design_parameter,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,fixed,0_to_1,True,False,False,none,none,registered,GMI aggregate gap-coverage parameter.,False,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_PER__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,theta_target_GMI_loaded,policy_cost,PER,,GMI,,calibrated_parameter,multiplier,1.5,1.0,1.5,paper_policy_cost_support,PLAN_02_SEC_10_10,Loaded aggregate GMI uses theta_target=1.5.,bounded_PERT,declared,True,False,False,none,none,registered,Loaded aggregate GMI is companion mandatory in rankings.,False,OFFICIAL_V2_theta_target_GMI_loaded_PER__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_MUT,policy_cost,PER,,MUT,,calibrated_parameter,share_of_GDP,0.0533947932223759,0.0533947932223759,0.0533947932223759,official_policy_cost_anchor,PER_MUT_2024_ASSUMED_ETA,eta_policy * poverty_line_lcu * eligible_population,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_MUT_PER__MUT_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,eta_MUT,policy_cost,PER,,MUT,,calibrated_parameter,policy_eta,0.25,0.1,0.4,policy_design_parameter,PLAN_01_02,Policy eta ladder for MUT/PBI/UBI.,bounded_PERT,declared,True,False,False,none,none,registered,Policy eta ladder registered for MUT/PBI/UBI.,False,OFFICIAL_V2_eta_MUT_PER__MUT_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_PBI,policy_cost,PER,,PBI,,calibrated_parameter,share_of_GDP,0.07576692890942052,0.07576692890942052,0.07576692890942052,official_policy_cost_anchor,PER_PBI_2024_ASSUMED_ETA,eta_policy * poverty_line_lcu * eligible_population,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_PBI_PER__PBI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,eta_PBI,policy_cost,PER,,PBI,,calibrated_parameter,policy_eta,0.5,0.25,1.0,policy_design_parameter,PLAN_01_02,Policy eta ladder for MUT/PBI/UBI.,bounded_PERT,declared,True,False,False,none,none,registered,Policy eta ladder registered for MUT/PBI/UBI.,False,OFFICIAL_V2_eta_PBI_PER__PBI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_UBI,policy_cost,PER,,UBI,,calibrated_parameter,share_of_GDP,0.2135791728895036,0.2135791728895036,0.2135791728895036,official_policy_cost_anchor,PER_UBI_2024_ASSUMED_ETA,eta_policy * poverty_line_lcu * eligible_population,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_UBI_PER__UBI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,eta_UBI,policy_cost,PER,,UBI,,calibrated_parameter,policy_eta,1.0,0.25,1.0,policy_design_parameter,PLAN_01_02,Policy eta ladder for MUT/PBI/UBI.,bounded_PERT,declared,True,False,False,none,none,registered,Policy eta ladder registered for MUT/PBI/UBI.,False,OFFICIAL_V2_eta_UBI_PER__UBI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_PEN,policy_cost,CHL,,PEN,,calibrated_parameter,share_of_GDP,0.023124413031215346,0.023124413031215346,0.023124413031215346,official_policy_cost_anchor,CHL_PEN_2024_OFFICIAL,official country pension benefit and age rule,fixed_observed_or_mechanical,declared,True,False,False,none,none,registered,Gross recurring cost is the primary cost convention.,False,OFFICIAL_V2_policy_cost_gross_gdp_PEN_CHL__PEN_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_GMI_ideal_aggregate,policy_cost,CHL,,GMI,,observed_microdata_derived_cost,share_of_GDP,0.0014692816466697386,0.0014692816466697386,0.0014692816466697386,post_baseline_robustness_new_input_series,MDSF_CASEN_2024;PIP;WDI,"theta_target*chi_gmi*sum(expr*numper*max(0,PIP_line_CLP_annual-12*ytotcorh/numper))/GDP_2024",fixed,declared,False,True,False,none,none,registered_post_baseline_robustness,Labelled CHL GMI microdata-strong variant using CASEN 2024 raw total corrected household income and the same constant PIP PPP 8.30 line as the official aggregate cost; source=https://observatorio.ministeriodesarrollosocial.gob.cl/storage/docs/casen/2024/casen_2024.sav.,False,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_CHL__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,chi_gmi_GMI_ideal_aggregate,policy_cost,CHL,,GMI,,calibrated_parameter,share,1.0,1.0,1.0,policy_design_parameter,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,fixed,0_to_1,True,False,False,none,none,registered,GMI aggregate gap-coverage parameter.,False,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_CHL__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
robustness-gmimicro-chl-v1,policy_cost_gross_gdp_GMI_loaded_aggregate,policy_cost,CHL,,GMI,,observed_microdata_derived_cost,share_of_GDP,0.0022039224700046082,0.0022039224700046082,0.0022039224700046082,post_baseline_robustness_new_input_series,MDSF_CASEN_2024;PIP;WDI,"theta_target*chi_gmi*sum(expr*numper*max(0,PIP_line_CLP_annual-12*ytotcorh/numper))/GDP_2024",fixed,declared,False,True,False,none,none,registered_post_baseline_robustness,Labelled CHL GMI microdata-strong variant using CASEN 2024 raw total corrected household income and the same constant PIP PPP 8.30 line as the official aggregate cost; source=https://observatorio.ministeriodesarrollosocial.gob.cl/storage/docs/casen/2024/casen_2024.sav.,False,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_CHL__GMI_,v1.0.1-official-4c,robustness-gmimicro-chl-v1-20260710T204451Z,2026-07-10T20:44:51.671519+00:00,run_gmi_microdata_chl_robustness_extension.py,,
